id,Name,Type,Cuisine,Address,District,Rating,Average
TP_0072,Tra_Sua_Heekcaa_Sai_Gon__Celadon_City,Cafe,Asian,"Tang_4_Pandora_City,_1/1_Truong_Chinh,_P._Tay_Thanh,",Tan_Phu,3.75,47500
TP_0073,Tuyet_Nhu__Be_Thui__Hai_San,Restaurant,Vietnamese,"Tang_3, Lo_T41_Tang_3,_AEON_Mall_Tan_Phu,_30_Bo_Bao_Tan_Thang,_P._Son_Ky,",Tan_Phu,3.3,72500
TP_0074,Banh_Canh_Ghe_Trang__Luy_Ban_Bich,Bistro,Vietnamese,"E1__19_Celadon_City,_36_Bo_Bao_Tan_Thang,_P._Son_Ky,",Tan_Phu,4,67500
TP_0075,HappySteak__Beefsteak__Spaghetti__Tan_Son_Nhi,Restaurant,Vietnamese,"7_Tan_Thanh,_P.Hoa_Thanh,",Tan_Phu,3.95,192500
TP_0076,The_Gioi_Steak__Tan_Son_Nhi,Restaurant,Asian,"587_Luy_Ban_Bich,_P._Phu_Thanh,",Tan_Phu,3.3,72500
TP_0077,Get_Saladish__Salad__Sandwich__Shop_Online,Restaurant,USA,"458C_Tan_Son_Nhi,_P._Tan_Quy,",Tan_Phu,4.1,60000
TP_0078,2_Chi_Em__Com_Ga_Nha_Trang__Doc_Lap,Bistro,Vietnamese,"456_Tan_Son_Nhi,_P._Tan_Quy,",Tan_Phu,4.6,45000
TP_0079,Pho_Kho_Gia_Lai__Tan_Son_Nhi,Bistro,Vietnamese,"4/5_Nghiem_Toan,_P._Hoa_Thanh,",Tan_Phu,3.25,45000
TP_0080,Bun_Ca_Ro_Dong__Tan_Son_Nhi,Bistro,Vietnamese,"272_Doc_Lap_,_P._Tan_Thanh,",Tan_Phu,3.6,50500
TP_0081,Dac_Hoa__Vit_Quay__Heo_Quay__Tan_Ky_Tan_Quy,Bistro,Chinese,"207_Tan_Son_Nhi,",Tan_Phu,3.75,155000
TP_0082,Che_Tuyet_Yen_San_San__Shop_Online__Le_Thuc_Hoach,Restaurant,Vietnamese,"205_Tan_Son_Nhi,_P._Tan_Son_Nhi,",Tan_Phu,4.65,37500
TP_0083,Chao_Suon_Chu_Chen__Tan_Son_Nhi,Bistro,Vietnamese,"173A_Tan_Ky_Tan_Quy,_P._Tan_Son_Nhi,",Tan_Phu,4.1,57000
TP_0084,Royaltea_Vietnam_By_Hongkong__Tan_Quy,Cafe,Chinese,"127/5/9_Le_Thuc_Hoach,_P._Phu_Tho_Hoa,",Tan_Phu,3.95,41500
TP_0085,Bo_Ne_Vinh_Chi_Thinh,Bistro,Vietnamese,"111_Tan_Son_Nhi,_P._Tan_Son_Nhi,",Tan_Phu,4.85,38000
TP_0086,"Com__Bun_Dau,_Bun_Cha_Ha_Noi",Restaurant,Vietnamese,"22_Tan_Quy,_P._Tan_Quy,",Tan_Phu,3.95,40000
TP_0087,Trung_Ky__Diem_Tam_Hongkong,Bistro,Chinese,"8_Pham_Van,_P._Phu_Tho_Hoa,",Tan_Phu,3.45,45000
TP_0088,Hu_Tieu_Mi_Du_Ky__Luy_Ban_Bich,Bistro,Vietnamese,"Tang_4_Pandora_City,_1/1_Truong_Chinh,_P._Tay_Thanh,",Tan_Phu,4.4,40000
TP_0089,Hangu__Am_Thuc_Han_Quoc__Vuon_Lai,Bistro,Korean,"Hem_239/18B_Khuong_Viet,_P._Phu_Trung,",Tan_Phu,4.2,115000
TP_0090,Bun_Dau_Nha_Que,Bistro,Vietnamese,"91_Luy_Ban_Bich,_P._Tan_Thoi_Hoa,",Tan_Phu,4.1,65000
TP_0091,Ong_Nau_Spaghetti__Tan_Quy,Bistro,Italian,"74/6_Vuon_Lai,_P._Tan_Thanh,",Tan_Phu,4.05,40000
TP_0092,I_Love_Kem__Luy_Ban_Bich,Cafe,Vietnamese,"7_Huynh_Thien_Loc,_P._Hoa_Thanh,",Tan_Phu,3.5,40000
TP_0093,Thanh_Dat__Hu_Tieu_Nam_Vang__Au_Co,Bistro,Vietnamese,"67_Tan_Quy,_P._Tan_Quy,",Tan_Phu,3.5,35000
TP_0094,Oc_Ty__Thach_Lam,Bistro,Vietnamese,"654_Luy_Ban_Bich,_P._Tan_Thanh,",Tan_Phu,3.35,42500
TP_0095,Mi_Vit_Tiem_Thuong_Hai,Bistro,Chinese,"609_Au_Co,_P._Phu_Trung,",Tan_Phu,3.6,40000
TP_0096,Nha_Hang_Chay_Doa_Sen_Vang__Tran_Hung_Dao,Bistro,Vietnamese,"58/7_Thach_Lam,_P._Phu_Thanh,",Tan_Phu,3.4,70000
TP_0097,Conafood__Bo_Hau_Sot_Cay,Bistro,Vietnamese,"50/1_Go_Dau,_P._Tan_Quy,",Tan_Phu,4.2,65000
TP_0098,Bun_Cha_Ha_Noi_Xua__Vuon_Lai,Bistro,Vietnamese,5_Tran_Hung_Dao_P._Tan_Thanh,Tan_Phu,3.6,40000
TP_0099,Quan_Oc_399__Tay_Thanh,Restaurant,Vietnamese,"48_Le_Thuc_Hoach,_P._Phu_Tho_Hoa,",Tan_Phu,3.15,70000
TP_0100,Bun_Dau_Mam_Tom_3_Chi_Em,Bistro,Vietnamese,"47_Vuon_Lai,_P._Phu_Tho_Hoa,",Tan_Phu,3.35,40000
TP_0101,Banh_Xeo_76__Nguyen_Huu_Tien,Bistro,Vietnamese,"399_Tay_Thanh,",Tan_Phu,3.3,40000
TP_0102,Banh_Deli__Banh_Trung__Tiramisu,Bistro,Vietnamese,"335_Tan_Son_Nhi,_P._Tan_Son_Nhi,",Tan_Phu,4.5,40000
TP_0103,Com_Tam_Duong_Pho,Bistro,Vietnamese,"31_Nguyen_Huu_Tien,",Tan_Phu,3.5,40000
TP_0104,Quan_An_Tam_Ky__Tay_Thanh,Bistro,Vietnamese,"28_Do_Thi_Tam,_P._Tan_Quy,",Tan_Phu,3.4,40000
TP_0105,A_Xin__Chan_Ga_Rut_Xuong_Ngam_Sa_Tac__Go_Dau__Shop_Online,Restaurant,Vietnamese,"272_Doc_Lap,",Tan_Phu,4.95,65000
TP_0106,Bo_La_Lot_149__Kenh_Tan_Hoa,Restaurant,Vietnamese,268_Tay_Thanh_P._Tay_Thanh,Tan_Phu,3.75,30000
TP_0107,Mi_Cay_Seoul,Bistro,Korean,"234_Go_Dau,_P._Tan_Quy,",Tan_Phu,3.55,40000
TP_0108,Quan_Chay_An_Nhien,Restaurant,Vietnamese,"22J_Kenh_Tan_Hoa,_P._Phu_Trung,",Tan_Phu,3.75,315000
TP_0109,Nha_Hang_Tiec_Cuoi_Kalina,Restaurant,Vietnamese,"203_Tay_Thanh,_P._Tay_Thanh,",Tan_Phu,3.45,1015000
TP_0110,Chao_Tieu__Chao_Trung_Bien,Bistro,Chinese,"140_Truong_Vinh_Ky,_P._Tan_Thanh,",Tan_Phu,3.65,42500
TP_0111,Ga_Ta_Ngon_So_1__Com_Ga_Chao_Ga__Goi_Ga__Truong_Vinh_Ky,Bistro,Vietnamese,"105__107_Bo_Bao_Tan_Thang,_P._Son_Ky,",Tan_Phu,3.4,157000
TP_0112,Mol_Tea__174B_Trinh_Dinh_Trong,Cafe,Vietnamese,"104/22B_Trinh_Dinh_Trong,_P._Phu_Trung,",Tan_Phu,4.65,35500
TP_0113,Chan_Ga_Ngon_So_1__Chan_Ga_Rut_Xuong_Ngam_Sa_Tac,Restaurant,Vietnamese,231_Truong_Vinh_Ky_P._Tan_Thanh,Tan_Phu,3.75,43000
TP_0114,Kho_Heo_Cha_Bong_Ngoc_Suong__Shop_Online,Restaurant,Vietnamese,"174B_Trinh_Dinh_Trong,_P._Phu_Trung,",Tan_Phu,3.75,64000
TP_0115,Thanh__Bun_Ca__Hu_Tieu_Muc,Bistro,Vietnamese,"156/74_Phu_Tho_Hoa,_P._Phu_Tho_Hoa,",Tan_Phu,4.65,34000
TP_0116,Dong_Hung__Mi_Ga_Quay,Bistro,Vietnamese,"Toa_Nha_Sacomreal,_Luy_Ban_Bich",Tan_Phu,3.35,54000
TP_0117,Pho_HOT,Bistro,Vietnamese,"331_Au_Co,_P._Phu_Trung,",Tan_Phu,3.4,41500
TP_0118,De_Lima_Lau_Dai_Da__To_Hieu,Cafe,Vietnamese,"1B1C1D_Doc_Lap,_P._Tan_Thanh,",Tan_Phu,3.3,113500
TP_0119,Trung_Nguyen_Legend_Coffee__AEON_Mall_Tan_Phu,Cafe,Vietnamese,"140_Thach_Lam_P._Phu_Thanh,",Tan_Phu,3.35,103000
TP_0120,Fansipan__Korean_Coffee,Cafe,Korean,"110_To_Hieu,",Tan_Phu,3.65,40000
TP_0121,Hana_Food__Shop_Trai_Cay_Online,Restaurant,Vietnamese,"G_Floor,_Cong_B1/C1,_G61B_AEON_Mall_Tan_Phu,_30_Bo_Bao_Tan_Thang,_P._Son_Ky,",Tan_Phu,3.8,32500
TP_0122,The_Pi_Neo__Coffee__Tea,Cafe,Vietnamese,"Toa_Nha_Babylon,_683A_Au_Co,_P._Tan_Thanh",Tan_Phu,3.85,37500
TP_0123,Rica_Coffee,Cafe,Vietnamese,"Hem_144_Le_Trong_Tan,_P._Tay_Thanh,",Tan_Phu,3.95,37500
TP_0124,Tra_Sua_Mint__An_Vat__Tan_Thang,Cafe,Vietnamese,"G_Floor, 15_Vuon_Lai,_P._Phu_Tho_Hoa",Tan_Phu,4.95,27500
TP_0125,A_Tinh__Com_Lam__Bun_Thit_Nuong,Bistro,Vietnamese,"90__92_Tan_Huong,__P._Tan_Thanh,",Tan_Phu,4.65,30000
TP_0126,11:11_Coffee__Home,Cafe,Asian,"87/2_Tan_Thang,_P._Son_Ky,",Tan_Phu,3.8,30000
TP_0127,Thanh_My__Bun_Bo_Hue,Bistro,Vietnamese,"79/30_Phu_Tho_Hoa,_P._Phu_Tho_Hoa,",Tan_Phu,3.85,32500
TP_0128,Hu_Tieu_Muc_Nhu_Y__Nguyen_Son,Bistro,Vietnamese,"77_Pham_Van_Xao,",Tan_Phu,4.5,30000
TP_0129,"Di_Toi__Bun_Dau,_Bun_Cha__Banh_Cuon",Bistro,Vietnamese,"74_Truong_Vinh_Ky,",Tan_Phu,3.95,42500
TP_0130,Mini_Bangkok_Food_Online__Giao_Hang_Tan_Noi,Restaurant,Vietnamese,"59/19_Nguyen_Son,",Tan_Phu,3.75,87500
TP_0131,Nem_Nuong_Vietnamese_Co_Ut,Bistro,Vietnamese,"48_Phan_Dinh_Phung,_P._Tan_Thanh,",Tan_Phu,4,27500
TP_0132,InNOut_Cafe,Cafe,Vietnamese,"43A_Nguyen_Ngoc_Nhut,_P._Tan_Quy,",Tan_Phu,4.5,37500
TP_0133,Bun_Thai_Nang__Huynh_Van_Chinh,Bistro,Thailand,"42_Hoang_Van_Hoe,_P._Tan_Quy,",Tan_Phu,4.3,37500
TP_0134,Ngon_Nhat_Bakery__Thach_Lam,Bakery,Vietnamese,"229/64/40_Tay_Thanh,_P._Tay_Thanh,",Tan_Phu,3.4,40000
TP_0135,Royaltea__Cau_Xeo,Cafe,Asian,"18/B012_Chung_Cu_Huynh_Van_Chinh_1,_Huynh_Van_Chinh,_P._Phu_Trung,",Tan_Phu,3.45,38500
TP_0136,Co_Loan__Mi_Quang,Restaurant,Vietnamese,157_Thach_Lam_P.Hiep_Tan_Q._Tan_Phu_,Tan_Phu,4.4,27500
TP_0137,Mi_Quang_Lan__Thoai_Ngoc_Hau,Restaurant,Vietnamese,"15/60_Cau_Xeo,_P._Tan_Son_Nhi,",Tan_Phu,4.05,35000
TP_0138,Com_Tam_Phuoc_Beo,Bistro,Vietnamese,"15/22_Cau_Xeo,_P._Tan_Quy,",Tan_Phu,3.4,37500
TP_0139,Bun_Dau_3_Chi_Em__Nguyen_Son,Bistro,Vietnamese,"136_Thoai_Ngoc_Hau,_P._Phu_Thanh,",Tan_Phu,3.4,42500
TP_0140,Thang_12__Bun_Rieu__Bun_Bo__Nguyen_Quy_Anh,Bistro,Vietnamese,"123_Le_Thuc_Hoach,_P._Phu_Tho_Hoa,",Tan_Phu,4.8,42500
TP_0141,Bin__Trai_Cay_Xo,Restaurant,Vietnamese,112_Nguyen_Son_P._Phu_Thanh,Tan_Phu,3.85,23500
TP_0142,Am_Thuc_915,Restaurant,Vietnamese,"107_Nguyen_Quy_Anh,_P._Tan_Son_Nhi,",Tan_Phu,4,236000
TP_0143,Tien_Hai_Quan__Bun_Dau_Mam_Tom__Nguyen_Son,Bistro,Vietnamese,"95_Nguyen_The_Truyen,",Tan_Phu,3.55,38500
TP_0144,S_Coffee__Luy_Ban_Bich,Cafe,Vietnamese,"915_Au_Co,_P._Tan_Son_Nhi,",Tan_Phu,4.65,41000
TP_0145,Valentino_Cafe__Thoai_Ngoc_Hau,Cafe,Vietnamese,"39_Nguyen_Son,_P._Phu_Thanh,",Tan_Phu,3.5,35000
TP_0146,Tobokky_SIAM__Kenh_Tan_Hoa,Bistro,Korean,"262/3_Luy_Ban_Bich,_P._Hoa_Thanh,",Tan_Phu,3.4,37500
TP_0147,Che_Station__Nguyen_Thai_Hoc,Bistro,South,"Nga_ba_Thoai_Ngoc_Hau__Nguyen_Son,",Tan_Phu,4,35000
TP_0148,Cheri_Coffee__Tea__Luy_Ban_Bich,Cafe,Vietnamese,Doi_dien_519_Kenh_Tan_Hoa_P._Hoa_Thanh,Tan_Phu,4.85,37500
TP_0149,Thuy_Vu_Bakery__Shop_Online,Restaurant,Vietnamese,"89_Nguyen_Thai_Hoc,_P._Tan_Thanh,",Tan_Phu,3.7,310000
TP_0150,Quynh_Hoa__Oc_De_Tuoi__Hai_San,Bistro,Vietnamese,"74_Luy_Ban_Bich,_P._Tan_Thoi_Hoa,",Tan_Phu,3.4,85000
TP_0151,SherEPunjab_Cuisine__Am_Thuc_An_Do,Restaurant,Indian,"73/1/17_Tan_Son_Nhi,_P._Tan_Son_Nhi,",Tan_Phu,3.95,85000
TP_0152,Di_Hai_Xu_Nau_Banh_Cuon__Bun_Kho_Binh_Dinh,Restaurant,Vietnamese,691_Au_Co_P._Tan_Thanh,Tan_Phu,3.45,25000
TP_0153,Tra_Sua_Sumi__Dam_Than_Huy,Cafe,Vietnamese,"66_Nguyen_Cuu_Dam,_P._Tan_Son_Nhi,",Tan_Phu,3.3,27500
TP_0154,Nemo_Cafe__Cafe_San_Vuon,Cafe,Vietnamese,"66_Cau_Xeo,_P._Tan_Quy,",Tan_Phu,3.4,37500
TP_0155,Tuan_Huy_Quan__Diem_Tam_Sang,Bistro,Vietnamese,"62_Dam_Than_Huy,_P._Tan_Quy,",Tan_Phu,3.35,37500
TP_0156,Mr_Ho__Coffee__Tea__Hoa_Bang,Cafe,Vietnamese,61/1Nguyen_Son_P._Phu_Thanh,Tan_Phu,4.35,35000
TP_0157,Com_Tam_Phuc_Loc_Tho__Vuon_Lai,Bistro,Vietnamese,"59_Hoa_Binh,_P._Tan_Thoi_Hoa,",Tan_Phu,3.05,35000
TP_0158,Hi_End_Coffee__Tan_Son_Nhi,Cafe,Vietnamese,"56_Hoa_Bang,_P._Son_Ky,",Tan_Phu,3.7,40000
