id,Name,Type,Cuisine,Address,District,Rating,Average
D12_0030,Effoc_Coffee__Nguyen_Van_Qua,Cafe,Vietnamese,"867A_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.3,40000
D12_0031,An_Vat_Ta_La,Restaurant,Vietnamese,"7/4A_To_Ky,_Xa_Trung_Chanh",12,4.75,10000
D12_0032,Khu_An_Vat_Giao_Xu_Lac_Quang__Truong_Chinh,Restaurant,Vietnamese,"Truong_Chinh,_P._Tan_Thoi_Nhat",12,4.2,27500
D12_0033,Tiem_Banh_Nhung_Chang_Trai,Bakery,Vietnamese,"12/3_To_Ky,_P._Tan_Chanh_Hiep",12,3.3,145000
D12_0034,Shangri_La_Coffee__Tan_Chanh_Hiep_18,Cafe,Vietnamese,110_Tan_Chanh_Hiep_18,12,3.5,35000
D12_0035,Tra_Sua_GemTea_House__323_Le_Van_Khuong,Cafe,Vietnamese,"323_Le_Van_Khuong,_P._Hiep_Thanh",12,4.75,42500
D12_0036,Dac_San_Hao_Sua__Nguyen_Van_Qua,Bistro,Vietnamese,"Chung_Cu_Thai_An,_1234_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.5,102500
D12_0037,Sai_Gon_Givral_Bakery__Nguyen_Anh_Thu,Bakery,French,"352A_Nguyen_Anh_Thu,_P._Trung_My_Tay",12,3.4,180000
D12_0038,An_An_Quan__To_Ky,Cafe,Vietnamese,"B413_To_Ky,_P._Dong_Hung_Thuan",12,4.25,36000
D12_0039,Tho_Hoang_Map,Bistro,Vietnamese,65_Duong_Thoi_An_19,12,4,167500
D12_0040,Chachago__Tra_Sua_Dai_Loan__Quoc_Lo_22,Cafe,Taiwanese,"9_Quoc_Lo_22,_P._Trung_My_Tay",12,4.1,35000
D12_0041,Bun_Moc_Hung_Map,Bistro,Vietnamese,"329_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.4,40500
D12_0042,Hana__Mi_Cay_7_Cap_Do_Han_Quoc__Phan_Van_Hon,Bistro,Korean,"256_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,4.4,29500
D12_0043,Lau_Bo_Phu_Gia,Bistro,Vietnamese,Truong_Chinh,12,3.2,190000
D12_0044,King_BBQ__Vua_Nuong_Han_Quoc__Nguyen_Anh_Thu,Restaurant,Vietnamese,"1297_Nguyen_Anh_Thu,_P._Trung_My_Tay",12,3.05,264000
D12_0045,Nang_Coffee_&_Tea,Cafe,Vietnamese,"11/7C_Hem_129_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,3.55,23500
D12_0046,Dac_San_Tay_Ninh_79,Bistro,Vietnamese,"9_Trung_My_Tay_13A,_P._Trung_My_Tay",12,4.6,145000
D12_0047,BVK_Milk_Tea_&_Coffee,Cafe,Vietnamese,"81_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,5,30000
D12_0048,Sushi_T&L,Bistro,Japanese,"133_Dong_Bac,_P._Tan_Chanh_Hiep",12,4.7,50000
D12_0049,Hi_Tea__Tra_Sua_&_Xien_Que,Restaurant,Vietnamese,"1089_Nguyen_Anh_Thu,_P._Tan_Chanh_Hiep",12,4.4,35000
D12_0050,Bo_Ne_3_Ngon__Bo_Quanh_Lua_Hong__Nguyen_Van_Qua,Bistro,Vietnamese,"662_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.15,30000
D12_0051,I_Love_BingSu__Nguyen_Van_Qua,Cafe,Vietnamese,"818_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.95,57500
D12_0052,Lau_De_Yen_Hong,Bistro,Vietnamese,"551_To_58F_Tan_Chanh_Hiep_21,_P._Tan_Chanh_Hiep",12,3.5,59000
D12_0053,Bao_Phuc__Bun_Moc_Mi_Cay_Xien_Que_Tra_Sua,Bistro,Vietnamese,"113/11/23_To_6_Khu_Pho_7,_Dong_Bac,_P._Tan_Chanh_Hiep",12,4.7,30000
D12_0054,Restaurant_Snow_Ball,Restaurant,Vietnamese,"100_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.2,87000
D12_0055,Tho_Sushi,Bistro,Vietnamese,15_Nguyen_Thi_Dang,12,3.95,75000
D12_0056,F__House_Coffee_Shop__Nguyen_Anh_Thu,Cafe,Vietnamese,"108/3B_Nguyen_Anh_Thu,_P._Trung_My_Tay",12,3.75,70000
D12_0057,Gelli__Rau_Cau_Sinh_Nhat__Restaurant,Restaurant,Vietnamese,"F2_Le_Thi_Rieng,_P._Thoi_An",12,4.3,385000
D12_0058,Quan_An_Viet_Han,Bistro,Vietnamese,"757/3_Nguyen_Anh_Thu,_P._Tan_Chanh_Hiep",12,4.05,92500
D12_0059,Wu_Tong_Tea_&_Bakery,Cafe,Vietnamese,"Lo_25_Duong_So_2,_Cong_Vien_Phan_Mem_Quang_Trung,_P._Tan_Chanh_Hiep",12,3.9,35000
D12_0060,Trung_Tam_Hoi_Nghi_Tiec_Cuoi_ROYAL_PALACE,Restaurant,Vietnamese,"98_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,3.35,375000
D12_0061,Nha_Hang_Tiec_Cuoi_Ngoc_Tram,Restaurant,Vietnamese,"948_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.45,300000
D12_0062,Hai_Phong_Quan__Bun_Dau_Mam_Tom,Bistro,Vietnamese,19A_Tan_Chanh_Hiep_35,12,3.95,67500
D12_0063,Calzone_Food_&_Drink,Cafe,Vietnamese,"B1C_To_Ky,_P._Dong_Hung_Thuan",12,4.2,22500
D12_0064,Hu_Tieu_Muc,Bistro,Vietnamese,"214_Nguyen_Thi_Dang,_P._Tan_Thoi_Hiep",12,4.15,27500
D12_0065,Gan_Bo_Rim__Giao_Hang_Tan_Noi,Restaurant,Vietnamese,"706B_Chung_Cu_Besco,_QL_1A",12,3.3,112500
D12_0066,Nha_Hang_Hai_San_Dola,Restaurant,Vietnamese,"9_Dong_Hung_Thuan_19,_P._Dong_Hung_Thuan",12,3.25,300000
D12_0067,Bun_Rieu_Oc__Truong_Chinh,Bistro,Vietnamese,"222/14_Truong_Chinh,_P._Tan_Hung_Thuan",12,3.15,27500
D12_0068,Dong_Suong_Tuyet_47__Phan_Van_Hon,Restaurant,Vietnamese,"13B_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,3.7,12500
D12_0069,Banh_Trang_Mam_Me_&_Muoi_Tay_Ninh__Truong_Chinh,Restaurant,Vietnamese,"345/56/2_Truong_Chinh,_P._Tan_Thoi_Nhat",12,3.65,13000
D12_0070,Pho_Kim_Lien,Bistro,Vietnamese,436_Truong_Chinh,12,4.4,45000
D12_0071,Quan_Com_Hai_Luong__814_Nguyen_Van_Qua,Bistro,Vietnamese,"814_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.25,30000
D12_0072,Bun_Thit_Nuong_Di_7_&_Com_Tam__Khu_Pho_2A,Bistro,Vietnamese,"2062/27/5_Khu_Pho_2A,_P._Tan_Thoi_Hiep",12,4.25,42000
D12_0073,Tra_Sua_Celado__Restaurant,Restaurant,Vietnamese,"Hem_428A_Trung_My_Tay_5,_P._Trung_My_Tay",12,4.4,60000
D12_0074,Chu_Teo_Restaurant_Nuong_99K__Ha_Huy_Giap,Cafe,Vietnamese,386_Ha_Huy_Giap,12,4.3,109000
D12_0075,Banh_Canh_Ghe_Vy_84A,Bistro,Vietnamese,84A_To_Ky,12,3.4,45000
D12_0076,Bun_Dau_Mac_Van_Khoa,Bistro,Vietnamese,"15_Nguyen_Thi_Dang,_P._Hiep_Thanh",12,4.4,67500
D12_0077,Uni_Space__Coffee_Workshop,Cafe,Vietnamese,16_Duong_So_22,12,3.75,33000
D12_0078,Banh_Canh_Ghe_Nha_Trang_1,Bistro,Vietnamese,50_To_Ky,12,3.75,37500
D12_0079,Yoyo_Beer_Garden__Song_Hanh,Restaurant,Vietnamese,199_Song_Hanh,12,3.9,125000
D12_0080,I_Love_Kem__Nguyen_Anh_Thu,Cafe,Vietnamese,"53_Nguyen_Anh_Thu,_P._Hiep_Thanh",12,4.35,45000
D12_0081,Hu_Tieu_Nam_Vang__Tan_Chanh_Hiep_10,Bistro,Vietnamese,"51_Tan_Chanh_Hiep_10,_P._Tan_Chanh_Hiep",12,4.25,22500
D12_0082,That_Son_4__Hai_San_Tuoi_Song,Bistro,Vietnamese,"37_Ha_Huy_Giap,_P._Thanh_Loc",12,4.4,215000
D12_0083,Nany_Coffee__Duong_DD11,Cafe,Vietnamese,20__21_Duong_Dd11,12,3.3,47500
D12_0084,Ba_Nam__Mon_An_Binh_Dan,Bistro,Vietnamese,"100/06Bis_Quoc_Lo_1A,_P._Dong_Hung_Thuan",12,3.5,35000
D12_0085,Quan_Oc_Thuy_Trang,Bistro,Vietnamese,Hiep_Thanh_27,12,3.7,45000
D12_0086,Ga_Ran_Popeyes__Nguyen_Van_Qua,Restaurant,USA,"785_Nguyen_Van_Qua,_KP._2,_P._Dong_Hung_Thuan",12,4.4,90000
D12_0087,Com_Ga_Xoi_Mo_18K,Bistro,Vietnamese,"61/1_Song_Hanh_QL_22,_P._Trung_My_Tay",12,4.3,20500
D12_0088,Tung_Giang__Banh_Mi_Hap_&_Tac_Ep_Singapore,Restaurant,Vietnamese,"162/19_Duong_HT17,_P._Hiep_Thanh",12,5,25000
D12_0089,Nha_Hang_Khun_Thai__Am_Thuc_Thai_Lan,Restaurant,Thailand,"1081A_Nguyen_Anh_Thu,_P._Tan_Chanh_Hiep",12,3.95,125000
D12_0090,Am_Thuc_Loc_Vung__Quan_An_Gia_Dinh,Bistro,Vietnamese,"13/5_Dong_Hung_Thuan_19,_P._Dong_Hung_Thuan",12,3.5,115000
D12_0091,Am_Thuc_Phu_Sa__Quan_An_Gia_Dinh,Restaurant,Vietnamese,17_Phan_Van_Hon,12,4,300000
D12_0092,Chocolate_Graphics__Truong_Chinh,Bakery,Australian,"128_Truong_Chinh,_P._Tan_Hung_Thuan",12,4.35,160500
D12_0093,Royaltea_Take_Away_Viet_Nam,Cafe,Vietnamese,"A_225_Bis,_To_13,_Khu_Pho_2,_P._Dong_Hung_Thuan",12,4.4,30000
D12_0094,Bun_Bo_Home,Bistro,Vietnamese,"259_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.5,36500
D12_0095,ABC_Bakery__Truong_Chinh,Bakery,USA,"448_Truong_Chinh,_P._Dong_Hung_Thuan",12,4.4,32500
D12_0096,Pho_Thin__Quoc_Lo_1A,Bistro,Vietnamese,"2440/24_Khu_Pho_5,_Quoc_Lo_1A,_P._Trung_My_Tay",12,3.35,32500
D12_0097,Restaurant_Nan__Khu_Du_Lich_Ben_Xua,Restaurant,Asian,"Khu_Du_Lich_Ben_Xua,_39A_Ha_Huy_Giap,_P._Thanh_Loc",12,4.85,300000
D12_0098,Dong_Phuong__Tiec_Cuoi_&_Hoi_Nghi__Nguyen_Van_Qua,Restaurant,Vietnamese,"491_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.4,375000
D12_0099,TocoToco_Bubble_Tea__Nguyen_Van_Qua,Cafe,Vietnamese,"762_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.65,44500
D12_0100,Quan_Vi_Bien_2__Hai_San_Tuoi_Song,Bistro,Vietnamese,"Song_Hanh_Quoc_Lo_22,_P._Trung_My_Tay",12,4.4,75000
D12_0101,Tra_Sua_Thach_Pho_Mai_&_An_Vat_Ben_Ben,Restaurant,Vietnamese,"A32_To_Ky,_KP._2,_P._Dong_Hung_Thuan",12,4.1,9500
D12_0102,Hu_Tieu_Nam_Vang_Hai_Yen,Bistro,Vietnamese,"22/2A_Tan_Chanh_Hiep_36,_P._Tan_Chanh_Hiep",12,4.25,30000
D12_0103,Kem_Xoi_Thanh_Hang__To_Ky,Cafe,Vietnamese,"638/3A_To_Ky,_P._Tan_Chanh_Hiep",12,3.6,15000
D12_0104,Com_Tam_Cay_Khe_8__To_Ky,Bistro,Vietnamese,"A76_To_Ky,_P._Dong_Hung_Thuan",12,3.9,35000
D12_0105,Journey_Coffee_&_Bakery,Cafe,Vietnamese,"66/95_Ha_Dac,_P._Trung_My_Tay",12,3.95,31000
D12_0106,Tra_Sua_Nha_Lam_&_Cac_Mon_An_Vat,Restaurant,Vietnamese,"100_Tran_Thi_Co,_P._Thoi_An",12,3.45,30000
D12_0107,GAXEO_Chicken__Beer_&_BBQ__Thanh_Xuan_22,Restaurant,Korean,"25_Thanh_Xuan_22,_P._Thanh_Xuan",12,3.15,106500
D12_0108,Banh_Canh_Ba_Tam__Quang_Trung,Bistro,Vietnamese,Chan_Cau_Vuot_Quang_Trung,12,3.5,27500
D12_0109,Cafe_EL,Cafe,Vietnamese,"Chung_Cu_Green_Hills_Duong_So_2,_P._Tan_Chanh_Hiep",12,4.4,42000
D12_0110,Mi_Quang_Huong_Que__Phan_Van_Hon,Bistro,Asian,"80_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,3.3,25000
D12_0111,TocoToco_Bubble_Tea__Le_Van_Khuong,Cafe,Vietnamese,"12_Le_Van_Khuong,_P._Thoi_An",12,4.4,42500
D12_0112,Sweet_House_Coffee,Cafe,Vietnamese,"660_Le_Van_Khuong,_P._Thoi_An",12,4.9,35000
D12_0113,Thao_Cafe__Duong_So_2,Cafe,Vietnamese,"Duong_So_2,_Cong_Vien_Phan_Mem_Quang_Trung",12,3.3,20000
D12_0114,"Bun_Rieu,_Canh_Bun_&_Bo_Bia",Bistro,Vietnamese,A87_To_Ky,12,3.05,13000
D12_0115,Quan_Ga_Que_2__Nguyen_Thi_Nhuan,Bistro,Vietnamese,"42/3_Nguyen_Thi_Nhuan_(Duong_Cu_An_Loc),_P._Thanh_Loc",12,4.1,51000
D12_0116,HB__Milk_Tea_&_Food__Song_Hanh,Cafe,Vietnamese,"112_Song_Hanh,_P._Tan_Hung_Thuan",12,4.8,21000
D12_0117,Dai_Phu_Restaurant,Restaurant,Vietnamese,"81_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.15,180000
D12_0118,Mi_Quang_Ba_Tam,Bistro,Vietnamese,"31/4G_Nguyen_Anh_Thu,_P._Hiep_Thanh",12,3.65,35000
D12_0119,Nha_Go_Coffee,Cafe,Vietnamese,"740_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.4,26500
D12_0120,Buyme_Banhmi__Banh_Mi_Ran_Mien,Restaurant,Vietnamese,"659_To_29_KP2,_P._An_Phu_Dong",12,4.25,21500
D12_0121,Tuyet__Bun_Dau_Met_Ha_Noi,Bistro,Vietnamese,15_Nguyen_Thi_Dang,12,4,45000
D12_0122,A_So__Vit_Nuong_Lang_Son_So_1,Bistro,Vietnamese,"120_Thanh_Loc_17,_P._Thanh_Loc",12,3.35,190000
D12_0123,Tiny_House__Cake_&_Milk_Tea,Restaurant,Vietnamese,"139_Phan_Van_Hon,_P._Tan_Thoi_Nhat",12,4.55,61000
D12_0124,Totoro__Pizza_&_Milk_Tea,Bistro,Vietnamese,"37_Nguyen_Thi_Dang,_P._Hiep_Thanh",12,3.45,32500
D12_0125,Ice_Cream_Land,Cafe,Vietnamese,"225A_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.2,34000
D12_0126,Vuon_Am_Thuc_Xua_&_Nay__Quan_An_Gia_Dinh,Restaurant,Vietnamese,"82/2_Le_Thi_Rieng,_P._Thoi_An",12,3.75,275000
D12_0127,Ti_Do_Quan_Nuong,Bistro,Vietnamese,"83_Phan_Van_Hon,__P._Tan_Thoi_Nhat",12,4.1,85000
D12_0128,Pha_Lau_Bo_Lac_Quang__Tan_Thoi_Nhat_2,Restaurant,Vietnamese,Ngay_Duong_Vao_Nha_Tho_Lac_Quang,12,3.55,12000
D12_0129,Tictac__Tra_Sua_Nha_Lam,Cafe,Vietnamese,"54_Thanh_Loc_16,_P._Thanh_Loc",12,3.8,20500
D12_0130,Tra_Sua_Na_Na__Phan_Van_Hon,Cafe,Vietnamese,21_Phan_Van_Hon,12,3.85,20000
D12_0131,Chay_Mandala__Am_Thuc_Chay_&_Lau_Chay,Bistro,Vietnamese,"44K_Nguyen_Thi_Dang,_P._Hiep_Thanh",12,5,102500
D12_0132,Suka__Fashion_&_Tea,Restaurant,Vietnamese,"A60_To_Ky,_P._Dong_Hung_Thuan",12,5,22500
D12_0133,An_Vat_Ngon__Song_Hanh_Quoc_lo_22,Restaurant,Vietnamese,"29_Song_Hanh_Quoc_Lo_22,_P._Tan_Hung_Thuan",12,3.95,20000
D12_0134,Trung_Nguyen_Coffee__Nguyen_Van_Qua,Cafe,Vietnamese,"652_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.85,37500
D12_0135,Huong_Que__Bun_Dau_Mam_Tom__Trung_My_Tay_13,Bistro,Vietnamese,"109_Trung_My_Tay_13,_P._Trung_My_Tay",12,3.65,47500
D12_0136,Bo_Sot_Hau_D2__Nguyen_Van_Qua,Bistro,Vietnamese,"682_Nguye?Þn_Va?n_Qua,_P._Do?ng_Hu?ng_Thua?n",12,5,199000
D12_0137,Passio_Coffee__Toa_Nha_QTSC_9,Cafe,Vietnamese,"Toa_Nha_QTSC_9,_Lo_42,_Duong_So_3,_CVPM_Quang_Trung",12,4.4,37500
D12_0138,Tra_Sua_MayCha__Nguyen_Van_Qua,Cafe,Vietnamese,"56C_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.35,23000
D12_0139,Meobeotira__Meo_Beo_Cake_&_Tea__Restaurant,Restaurant,Vietnamese,Nguyen_Thi_Dang,12,4.4,35000
D12_0140,Bi__Banh_Trang_Tron_&_Cuon__Nguyen_Van_Qua,Restaurant,Vietnamese,"891/80/2B_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.2,17500
D12_0141,Ca_Map_Teen__Tra_Sua_Nha_Lam,Bistro,Vietnamese,"79/6B_Tan_Thoi_Hiep_7,_P._Tan_Thoi_Hiep",12,4,20000
D12_0142,Zed_Cafe__Phong_Cach_Chau_Au,Cafe,Vietnamese,Nguyen_Anh_Thu,12,3.75,40000
D12_0143,Am_Thuc_Vuon_Que,Bistro,Vietnamese,"668/42_Quoc_Lo_1A,_P._Thanh_Loc",12,4.15,114000
D12_0144,Hu_Tiu_Tuoi_Sa_Dec__Tan_Thoi_Hiep_22,Bistro,Vietnamese,"6/3_Tan_Thoi_Hiep_22,_P._Tan_Thoi_Hiep",12,3.45,22500
D12_0145,Tra_Sua_Tran_Chau_Duong_Den__Song_Hanh,Restaurant,Vietnamese,"1/45/A1_Song_Hanh,_P._Tan_Hung_Thuan",12,4.65,20000
D12_0146,Tra_Sua_Amimi__Nguyen_Thi_Sau,Cafe,Vietnamese,"36_Nguyen_Thi_Sau,_P._Thanh_Loc",12,3.15,19500
D12_0147,Chao_Ech_Sigapore__Nguyen_Anh_Thu,Restaurant,Singapore,"39_Nguyen_Anh_Thu,_Trung_My_Tay",12,3.2,80000
D12_0148,Keio__Tra_Sua_&_Mi_Cay,Cafe,Vietnamese,43_Vuon_Lai,12,3.2,29000
D12_0149,Pho_Quynh__Pho_Ha_Noi,Bistro,Vietnamese,222_Truong_Chinh,12,3.35,40000
D12_0150,Bia_Tuoi_30_Muong_Thuong__Cac_Mon_Dan_toc_Muong,Bistro,Vietnamese,"29/281_Song_Hanh_Quoc_Lo_22,_P._Tan_Hung_Thuan",12,4.35,107500
D12_0151,Co_Hao_Da_Lat__Banh_Can_&_Banh_Uot_Long_Ga,Bistro,Vietnamese,"24_Thanh_Loc_47,_P._Thanh_Loc",12,4.3,9500
D12_0152,Caro_Cafe__Hiep_Thanh_37,Cafe,Vietnamese,"26A_Hiep_Thanh_37,_P._Tan_Chanh_Hiep",12,3.85,26500
D12_0153,Ann's_House__Tra_Sua_Thach_Nha_Lam,Restaurant,Vietnamese,"Hem_225_Truong_Chinh,_KP_2,_P._Tam_Thoi_Nhat",12,3.7,12500
D12_0154,To_To__Mi_Xao_Bo_&_Nui_Xao_Bo,Restaurant,Vietnamese,"22_Hiep_Thanh_45,_P._Hiep_Thanh",12,4.85,27500
D12_0155,Quan_Ganh_Hue__Bun_Bo_Hue,Bistro,Vietnamese,"8_Tan_Chanh_Hiep_26,_P._Tan_Chanh_Hiep",12,4.8,22500
D12_0156,Lua_Ve_Coffee,Cafe,Vietnamese,32/3_Dong_Hung_Thuan_9,12,4.6,32500
D12_0157,Mon_Ngon_Nha_Que__Giao_Hang_Tan_Noi,Restaurant,Vietnamese,Nguyen_Van_Qua,12,4.55,85000
D12_0158,Tiem_Banh_Tuyet__Giao_Hang_Tan_Noi,Bakery,Vietnamese,16/5_To_Ky,12,4.4,65000
D12_0159,Effoc_Coffee__Nguyen_Thi_Kieu,Cafe,Vietnamese,"111_Nguyen_Thi_Kieu,_P._Thoi_An",12,4.15,40000
D12_0160,Hakite__Tra_Sua_Nhat_Ban,Cafe,Japanese,"134/56_Tan_Thoi_Hiep_02,_P._Tan_Thoi_Hiep",12,3.65,30000
D12_0161,Tra_Sua_Mixue__Nguyen_Thi_Dang,Cafe,Vietnamese,"15A_Nguyen_Thi_Dang,_P._Hiep_Thanh",12,3.2,25000
D12_0162,Quan_Oc_Chien,Restaurant,Vietnamese,"19/4A_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,4.65,25000
D12_0163,Dac_San_Binh_Dinh__Chao_Long_Banh_Hoi_&_Banh_Cuon,Restaurant,Vietnamese,"Hem_26_Nguyen_Van_Qua,_P._Dong_Hung_Thuan",12,3.95,97500
D12_0164,Nha_Hang__Cafe_Loi_Xua__To_Ky,Restaurant,Vietnamese,"Lo_49_Cong_Vien_Phan_Mem_Quang_Trung,_To_Ky,_P._Tan_Chanh_Hiep",12,3.6,31000
D12_0165,Da_Bao_&_Tra_Vai_Moli,Cafe,Vietnamese,"1_Duong_DD6,_P._Dong_Hung_Thuan",12,4.75,85000
D12_0166,Mr._Ken__Bun_Dau_Mam_Tom,Bistro,Vietnamese,"19/3M_To_Ky,_P._Tan_Chanh_Hiep",12,4.4,22500
D12_0167,Du_Vang_Coffee,Cafe,Vietnamese,"16A/3_To_Ky,_P._Tan_Chanh_Hiep",12,3.95,22500
D12_0168,"Minh_Muoi__Lau_Ga_Ot_Hiem,_Lau_Ech_&_Chan_Ga_Nuong",Bistro,Vietnamese,"80/1A4_An_Phu_Dong_9,_KP._1,_P._An_Phu_Dong",12,4.05,55000
D12_0169,Lau_Bo_Quan,Bistro,Vietnamese,"73_Song_Hanh_Quoc_Lo_22,_P._Tan_Hung_Thuan",12,4.9,175000
D12_0170,Oc_Vuong,Bistro,Vietnamese,35_Phan_Van_Hon,12,3.55,92500
D12_0171,Goi_Cuon_&_Hot_Vit_Lon,Restaurant,Vietnamese,"215_Le_Thi_Rieng,_P._Thoi_An",12,3.55,6500
D12_0172,Good_Morning_Cafe,Cafe,Vietnamese,"1_Bis_To_Ky,_P._Tan_Chanh_Hiep",12,4.9,25000
D12_0173,Tien__Oc_&_Hai_San,Restaurant,Vietnamese,"Thanh_Loc_31,_P._Thanh_Loc",12,4.5,18500
