id,Name,Type,Cuisine,Address,District,Rating, Average 
D2_0044,Pendolasco__Nha_Hang_Y,Restaurant,Italian,"30_Tong_Huu_Dinh,_P._Thao_Dien",2,4,130000
D2_0045,Nha_Hang_Pho_Oc__Nguyen_Duy_Trinh,Restaurant,Vietnamese,"271_Nguyen_Duy_Trinh,_P._Binh_Trung_Tay",2,3.6,45500
D2_0047,Go_Thai_Noodles__Mi_Thai__Xuan_Thuy,Bistro,Thailand,"94_Xuan_Thuy,_P._Thao_Dien",2,3.7,80000
D2_0048,Maison_ManDo__Mon_Viet_&_Au,Restaurant,Vietnamese,"3_Nguyen_U_Di,_P._Thao_Dien",2,4.5,110000
D2_0049,Di_Nguyet__Banh_Trang_Nuong,Restaurant,Vietnamese,Hem_99_Tran_Nao__Luong_Dinh_Cua,2,0,49000
D2_0050,Mekong_Merchant_&_MM_Bistro,Restaurant,Vietnamese,"23_Thao_Dien,_P._Thao_Dien",2,3.65,12000
D2_0051,Lao_Tru__Suon_Nuong_BBQ_&_Bia__CN_Song_Hanh,Restaurant,Vietnamese,"12__14_Song_Hanh,_P._An_Phu",2,3.65,40000
D2_0052,Bo_Cong__Beefsteak_Vi_Bo_Nam_Chau__Nguyen_Duy_Trinh,Restaurant,Vietnamese,227_Nguyen_Duy_Trinh,2,4.2,40000
D2_0053,Cupcake_Sweet_And_Sour__Ngo_Quang_Huy,Bakery,Vietnamese,9_Ngo_Quang_Huy,2,3.5,57500
D2_0054,Marukame_Udon__Thao_Dien,Restaurant,Japanese,"27_Thao_Dien,_P._Thao_Dien",2,3.8,40000
D2_0055,Suon_Nuong_Cao_Boi_&_Beer,Restaurant,Vietnamese,"49__50_Song_Hanh,_P._An_Phu",2,3.35,200000
D2_0056,Meat_&_Meet_Korean_BBQ_Container__Song_Hanh,Restaurant,Korean,"L301_TTTM_Estella_Place,_88_Song_Hanh,_P._An_Phu",2,3.7,42500
D2_0057,Sushi_Nhi,Bistro,Japanese,"210_Tran_Nao,_P._Binh_An",2,3.95,215000
D2_0058,Lau_Bo_Nghia_Dia,Bistro,Vietnamese,498/6/1_Nguyen_Thi_Dinh,2,3.15,35000
D2_0059,Com_Tam_Kieu_Giang__Song_Hanh,Bistro,Vietnamese,"63_Song_Hanh,_P._An_Phu,_Quan_2,_TP._HCM",2,2.5,157500
D2_0060,Com_Tam_Phuc_Loc_Tho__Nguyen_Duy_Trinh,Bistro,Vietnamese,"256_Nguyen_Duy_Trinh,_P._Binh_Trung_Tay",2,3.2,30000
D2_0061,La_Fenetre_Soleil__Cua_So_Mat_Troi,Restaurant,Vietnamese,"31_Tong_Huu_Dinh,_P._Thao_Dien",2,3.5,37500
D2_0062,Shu_Tuoi_Pudin__Shop_Online,Restaurant,Vietnamese,"25_Duong_So_38,_P._Binh_Trung_Tay",2,3.25,150000
D2_0063,Pendolasco_Thao_Dien__Delivery,Restaurant,Italian,36_Tong_Huu_Dinh,2,3.75,31000
D2_0064,5Ku_Farm__Nong_Trai_&_Quan_An,Bistro,Vietnamese,"1115_Thich_Mat_The,_Thanh_My_Loi",2,3.5,62500
D2_0065,Nha_Hang_Chay_Dieu_Hanh,Restaurant,Vietnamese,"Khu_Do_Thi_Sala_21_Nguyen_Co_Thach,_P._An_Loi_Dong",2,3.7,25000
D2_0066,Nha_Hang_Am_Thuc_Que_Nha__Tran_Nao,Restaurant,Vietnamese,"168_Tran_Nao,_P._An_Khanh",2,4.2,215000
D2_0067,Roll_Garden_1__Nuong_&_Lau__Vincom_Mega_Mall_Thao_Dien,Restaurant,Vietnamese,"Tang_5__Lo_05&07,_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.8,33500
D2_0068,Lau_Nam_Thien_Nhien_Ashima__Xuan_Thuy,Restaurant,Japanese,"93_Xuan_Thuy,_P._Thao_Dien",2,4.2,60000
D2_0069,An_Cafe_&_Restaurant__Vietnamese_Cuisine,Restaurant,Vietnamese,10_Tran_Ngoc_Dien,2,3.8,55000
D2_0070,Family_Garden__Thao_Dien,Bistro,Vietnamese,28_Thao_Dien,2,3.5,37500
D2_0071,Pasta_Fresca__Thao_Dien,Restaurant,Italian,28_Thao_Dien,2,4.2,55000
D2_0072,Burger_King__Thao_Dien,Restaurant,Vietnamese,11_Thao_Dien,2,3.9,97500
D2_0073,Papagayo_Saigon,Restaurant,French,"18_Tran_Ngoc_Dien,_P._Thao_Dien",2,3.6,548000
D2_0074,Lau_Tuoi_MK__Vincom_Mega_Mall_Thao_Dien,Restaurant,Thailand,"Tang_4,_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.8,80000
D2_0075,The_Vintage_Emporium_Cafe__Thao_Dien,Cafe,Vietnamese,"1_Duong_So_39,_P._Thao_Dien",2,3.85,155000
D2_0076,EP_Pressed_Juice,Restaurant,Vietnamese,"34A_Tong_Huu_Dinh,_P._Thao_Dien",2,3.7,85000
D2_0077,KA_Milk_Tea,Cafe,Vietnamese,"43_Song_Hanh,_P._An_Phu",2,4,30000
D2_0078,Thao_Trang_Quan_1__Bach_Tuoc_Nuong_&_Xien_Que_Tu_Chon,Bistro,Vietnamese,"233_Tran_Nao,_P._Binh_An",2,3.3,60000
D2_0079,Cafe_Marcel,Cafe,Vietnamese,"28_Ngo_Quang_Huy,_P._Thao_Dien",2,3.85,25000
D2_0080,Com_Tam_Cali__Vincom_Mega_Mall_Thao_Dien,Restaurant,Vietnamese,"Tang_4_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,4.15,20000
D2_0081,Bellany_Ice_Cream__Vincom_Mega_Mall_Thao_Dien,Cafe,French,"Tang_5,_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.9,25000
D2_0082,Thinh_Cafe__Cafe_San_Vuon,Cafe,Vietnamese,14_Le_Van_Thinh,2,3.8,35000
D2_0083,Sushi_Hokkaido_Sachi_?????__Estella_Place,Restaurant,Japanese,"Estella_Place,_88_Song_Hanh,_P._An_Phu",2,4.2,40000
D2_0084,Tama_River__Am_Thuc_Nhat,Restaurant,Japanese,14E1_Thao_Dien,2,3.75,62500
D2_0085,Lau_Bo_Hai_Tin,Bistro,Vietnamese,"60_Tran_Nao,_P._Binh_An",2,3.9,90000
D2_0086,Chaya_GEISHA_Japanese_Restaurant,Bistro,Japanese,"35_Ngo_Quang_Huy,_P._Thao_Dien",2,4.4,50000
D2_0087,Edo_Yakiniku__Thit_Bo_Nuong_Nhat_Ban,Restaurant,Japanese,"161_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.15,30000
D2_0088,Nam_Lua_2__Nha_Hang_Hai_San__Nguyen_Duy_Trinh,Restaurant,Vietnamese,"567_Nguyen_Duy_Trinh,_P._Binh_Trung_Dong",2,3.45,60000
D2_0089,Happy_Veggie__Quan_Com_Chay_Thao_Dien,Restaurant,Vietnamese,"33/12_Quoc_Huong,_P._Thao_Dien",2,4.7,35000
D2_0090,Quan_Ong_Diem__Hu_Tieu_Muc_&_Bun_Bo_Hue__Xuan_Thuy,Bistro,Vietnamese,"80_Xuan_Thuy,_P._Thao_Dien",2,4.05,70000
D2_0091,Nha_Hang_Chay_Thien_Duyen__Am_Thuc_Chay,Restaurant,Vietnamese,"505_Xa_Lo_Ha_Noi,_P._An_Phu",2,3.7,20500
D2_0092,"Trai_Cay_Que__Sinh_To,_Nuoc_Ep_&_Trai_Cay_To__Nguyen_Thi_Dinh",Restaurant,Vietnamese,"622_Nguyen_Thi_Dinh,_P._Thanh_My_Loi",2,4.05,45000
D2_0093,Com_Chay_Dieu_Giac,Restaurant,Vietnamese,"177_Tran_Nao,_P._Binh_An",2,3.2,260000
D2_0094,Hum_Vegetarian___Garden_&_Restaurant,Restaurant,Vietnamese,"32_Duong_D10,_P._Thao_Dien",2,3.8,40000
D2_0095,"Mr._Y'a_Bon__Cafe,_Crepe_&_Gaufres",Cafe,Vietnamese,"18_Nguyen_Cu,_P._Thao_Dien",2,4.15,18500
D2_0096,Spice_Temple__Nha_Hang_Mon_Thai__Estella_Place,Restaurant,Thailand,"Tang_2_Estella_Place,_88_Song_Hanh,_P._An_Phu",2,3.95,72500
D2_0097,CLUB_Fuji_Noodles__Vincom_Mega_Mall_Thao_Dien,Restaurant,Japanese,"Tang_5,_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.4,47500
D2_0098,Haidilao_Hot_Pot__Estella_Place,Restaurant,Chinese,"Tang_3,_Estella_Height,_88_Song_Hanh,_P._An_Phu",2,4.2,15000
D2_0099,Osterberg_Ice_Cream__Xuan_Thuy,Cafe,Vietnamese,"94_Xuan_Thuy,_P._Thao_Dien",2,4.05,215000
D2_0100,Quan_Chay_Bo_De_Tinh_Tam,Restaurant,Vietnamese,"160_Tran_Nao,_P._Binh_An",2,3.9,62500
D2_0101,The_Black_Tea__Duong_31F,Cafe,Vietnamese,"25_Duong_31F,_P._An_Phu",2,3.65,100000
D2_0102,SaSin__Mi_Cay_7_Cap_Do_Han_Quoc__Nguyen_Thi_Dinh,Bistro,Korean,"494_Nguyen_Thi_Dinh,_P._Thanh_My_Loi",2,3.75,75000
D2_0103,Trung_Vit_Quan,Bistro,Vietnamese,"66_Vu_Tong_Phan,_P._An_Phu",2,3.15,25000
D2_0104,3G_Cafe,Cafe,Vietnamese,"25A_Duong_So_3,_P._Binh_An",2,0,32500
D2_0105,Poke_House__Nha_Hang_Hawaii__Tran_Ngoc_Dien,Restaurant,American,"23_Tran_Ngoc_Dien,_P._Thao_Dien",2,3.7,25000
D2_0106,Laang_Restaurant,Restaurant,Vietnamese,"22_Dang_Huu_Pho,_P._Thao_Dien",2,4.5,47500
D2_0107,38_Flower_Market_&_Tea_House__Xa_Lo_Ha_Noi,Cafe,Vietnamese,"93_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.8,95000
D2_0108,Zello_Pho_Mai_Que,Restaurant,Vietnamese,"698_Nguyen_Thi_Dinh,_P._Thanh_My_Loi",2,3.85,52500
D2_0109,Hell_Bull__BBQ_&_Beer__Xuan_Thuy,Restaurant,Vietnamese,"41_Xuan_Thuy,_P._Thao_Dien",2,0,52500
D2_0110,The_Wine_Stand_By_Elsol,Bar,Vietnamese,"8_Tong_Huu_Dinh,__P._Thao_Dien",2,4.45,117500
D2_0111,Pizza_Reale__Nguyen_Dang_Giai,Restaurant,Italian,"29_Nguyen_Dang_Giai,_P._Thao_Dien",2,4.35,24500
D2_0112,"The_Fresh_Garden__Cold_Pressed_Juice,_Fruit_&_Coffee__Duong_So_4",Cafe,Vietnamese,"49_Duong_So_4,_KP_4,_P._An_Phu",2,4.15,37500
D2_0113,Kute_Donuts,Bakery,Vietnamese,"94_Xuan_Thuy,_P._Thao_Dien",2,4.1,135000
D2_0114,Hai_Hoi_Quan__Bun_Cha_Ha_Noi_&_Nem_Ran,Bistro,Vietnamese,"51_Xuan_Thuy,_P._Thao_Dien",2,3.35,215000
D2_0115,Luong_Gia_Quan__Heo_Toc,Bistro,Vietnamese,"82_Nguyen_Tuyen,_P._Binh_Trung_Tay",2,3.7,37500
D2_0116,Ech_Xanh__Duong_So_14,Restaurant,Singapore,"13_Duong_So_14,_Khu_B,_P._An_Phu",2,4,30000
D2_0117,Poc__Nuong_&_Bia,Bistro,Vietnamese,"62_Tran_Nao,_P._Binh_An",2,3.8,47500
D2_0118,Mochido__Mochi_&_Tea_Leaf__Parkson_Cantavil,Cafe,Japanese,"Tang_5_Parkson_Cantavil,_1_Song_Hanh,_P._An_Phu",2,3.3,73000
D2_0119,Lon_Ton_Coffee,Cafe,Vietnamese,"26_Duong_So_8,_P._Binh_An",2,4.55,80000
D2_0120,Pho_10__Song_Hanh,Bistro,Vietnamese,"74_Song_Hanh,_P._An_Phu",2,1.65,42500
D2_0121,Hue_Corner_Restaurant,Restaurant,Vietnamese,"26A_Thao_Dien,_P._Thao_Dien",2,3.35,55000
D2_0122,Chez_Nous_Coffee_&_Waffle_Cafe,Cafe,Vietnamese,51_Xa_Lo_Ha_Noi,2,3.9,21500
D2_0123,Spice_Bistro__Thao_Dien,Restaurant,Asian,"32_Duong_So_11,_P._Thao_Dien",2,3.5,32500
D2_0124,GS_Food__Dosirak__Shop_Online,Restaurant,Korean,"95/6/43_Duong_D4,_P._Binh_An",2,3.35,27500
D2_0125,Com_Hoang_Ky__Com_Chien_&_Hu_tieu_Mi_Xao,Bistro,Vietnamese,"387_Nguyen_Thi_Dinh,_P._Cat_Lai",2,3.85,34500
D2_0126,GuuCha__Tra_Sua_&_An_Vat,Cafe,Vietnamese,"32_Nguyen_Quy_Canh,_P._An_Phu",2,3.45,45000
D2_0127,Quan_Ut_Ut__Barbecue_&_Beer__Xuan_Thuy,Bistro,Vietnamese,"47_Xuan_Thuy,_P._Thao_Dien",2,3.9,24000
D2_0128,Relish_&_Sons__Burger_Restaurant__Dang_Huu_Pho,Restaurant,USA,"2_Dang_Huu_Pho,_P._Thao_Dien",2,4.2,80000
D2_0129,Pho_Hotpot__Vincom_Mega_Mall_Thao_Dien,Bistro,Vietnamese,"Lau_4_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.7,39500
D2_0130,Dookki_Viet_Nam__Lau_&_Buffet_Tokpokki__Vincom_Mega_Mall_Thao_Dien,Restaurant,Korean,"Tang_5_Vincom_Mega_Mall_Thao_Dien,_161_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,3.65,175000
D2_0131,Bento_Sushi,Bistro,Japanese,"524_Nguyen_Duy_Trinh,_P._Binh_Trung_Dong",2,4,62000
D2_0132,"Chef's_Kitchen__Shabu,_Sushi_&_Salad_Buffet__Thao_Dien_Pearl",Restaurant,Japanese,"Tang_2,_Thao_Dien_Pearl,_12_Quoc_Huong,_P._Thao_Dien",2,4.45,12500
D2_0133,La_Vita_Bakery__Thao_Dien,Bakery,Vietnamese,73_Thao_Dien,2,3.65,80000
D2_0134,Nha_Hang_Am_Thuc_Chay_Om,Restaurant,Vietnamese,"215_Nguyen_Van_Huong,_P._Thao_Dien",2,3.55,30000
D2_0135,Viva_Star_Coffee,Cafe,Vietnamese,499_Nguyen_Duy_Trinh,2,3.05,26500
D2_0136,Oishi_Town__Pho_Am_Thuc_Nhat_Ban,Bistro,Japanese,28_Thao_Dien,2,3.85,62500
D2_0137,Crystal_Jade_Kitchen__Vincom_Mega_Mall,Restaurant,Chinese,"L50507_Vincom_Mega_Mall_Thao_Dien,_161_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,4.15,27500
D2_0138,Nha_Hang_13__Am_Thuc_Viet,Restaurant,Vietnamese,23_Nguyen_U_Di,2,3.15,35000
D2_0139,Nha_Hang_Com_Nieu_Sai_Gon__Xuan_Thuy,Restaurant,Vietnamese,"75_Xuan_Thuy,_P._Thao_Dien",2,3.85,47500
D2_0140,Banh_Mi_Bread_Land__Cao_Duc_Lan,Cafe,Vietnamese,6_Cao_Duc_Lan,2,4,174500
D2_0141,Banh_Xeo_Ba_Hiu__Duong_So_12,Bistro,Vietnamese,"46/9_Duong_So_12,_P._Binh_An",2,3.45,169000
D2_0142,Nha_Hang_Hai_Dang_2,Restaurant,Vietnamese,"84_Song_Hanh,_P._An_Phu",2,3.75,59000
D2_0143,Maison_Marou_Thao_Dien,Cafe,Vietnamese,"90_Xuan_Thuy,_P._Thao_Dien",2,4.2,18500
D2_0144,La_Fruta_Cafe,Cafe,Vietnamese,"Vincom_Megamall_Thao_Dien,_161_Song_Hanh_Xa_Lo_Ha_Noi",2,3.45,55000
D2_0145,Phuc_Long_Estella_Place,Cafe,Vietnamese,"Tang_1,_L06__07_Estella_Place,_88_Song_Hanh,_P._An_Phu",2,3.95,35000
D2_0146,"Homyland__Nha_Hang_Tiec_Cuoi,_Sieu_Thi,_Cafe",Restaurant,Vietnamese,"202_Nguyen_Duy_Trinh,_P._Binh_Trung_Tay",2,3.5,42500
D2_0147,Bo_Ne_3_Ngon__Bo_Quanh_Lua_Hong__Nguyen_Thi_Dinh,Bistro,Vietnamese,216_Nguyen_Thi_Dinh,2,3.7,175000
D2_0148,Vit_3_Mon_My_Loi,Bistro,Vietnamese,"15B_Duong_So_2,_P._Binh_Trung_Dong",2,3.2,75000
D2_0149,Som_??_Thai__Estella_Place,Restaurant,Thailand,"Lau_2,_Estella_Place,_88_Song_Hanh,_P._An_Phu",2,3.95,51500
D2_0150,River_View_Coffee_&_Smoothies,Cafe,Vietnamese,"8/11_Duong_So_49B,_P._Thao_Dien",2,4.4,60000
D2_0151,Chill_Corner,Cafe,Vietnamese,"32_Duong_D10,_P._Thao_Dien",2,4.55,112500
D2_0152,Pho_Bui_Gia,Bistro,Vietnamese,"56_Xuan_Thuy,_P._Thao_Dien",2,3.95,275000
D2_0153,Quan_Hue_Thuong__Chuyen_Cac_Mon_Hue,Bistro,Vietnamese,"13_Nguyen_Quy_Canh,_P._An_Phu",2,3.9,320000
D2_0154,Lau_1_Nguoi__Cantavil_Premier,Bistro,Vietnamese,"Tang_5_Parkson_Cantavil,_1_Song_Hanh,_P._An_Phu",2,3.5,122500
D2_0155,Godog__Hot_Dog_&_Drinks,Bistro,Vietnamese,"71_Thao_Dien,_P._Thao_Dien",2,3.6,52500
D2_0156,Ngonparty.com__Tiec_Ngon_Giao_Tan_Nha__Tran_Ngoc_Dien,Restaurant,Vietnamese,"46A_Tran_Ngoc_Dien,_P._Thao_Dien",2,3.7,125000
D2_0157,ABC_Bakery__Nguyen_Thi_Dinh,Bakery,Vietnamese,"219_Nguyen_Thi_Dinh,_P._Binh_Trung_Tay",2,3.45,70000
D2_0158,Eddie's_New_York_Diner,Restaurant,USA,"71_Thao_Dien,_P._Thao_Dien",2,4.05,22500
D2_0159,Family_Food_Paradise__Cantavil_Premier,Restaurant,Vietnamese,"Tang_5,_Cantavil_Premier_Mall,_1_Song_Hanh,_P._An_Phu",2,3.55,45000
D2_0160,Ryoyu_Bakery__Vincom_Mega_Mall_Thao_Dien,Bakery,Japanese,"B1K1,_Vincom_Mega_Mall_Thao_Dien,_159_Xa_Lo_Ha_Noi,_P._Thao_Dien",2,4.05,30000
D2_0161,Quan_An_Ngon_Ha_Noi__Bun_Cha_Ha_Noi,Bistro,Vietnamese,"136_Tran_Nao,_P._Binh_An",2,3.35,42500
D2_0162,Banh_Mi_Ngon__Lau_Duoi_Bo,Bistro,Vietnamese,"3_Thai_Thuan,_P._An_Phu",2,3.35,42000
D2_0163,Romaro_Halal__Am_Thuc_Trung_Dong,Restaurant,Asian,"48A_Tran_Ngoc_Dien,_P._Thao_Dien",2,4.3,160000
D2_0164,Huynh_Nhu__Bun_Bo_Hue,Bistro,Vietnamese,162G_Than_Van_Nhiep,2,4.9,35000
D2_0165,Quan_Oc_Bay,Bistro,Vietnamese,"1_Thao_Dien,_P._Thao_Dien",2,3.6,25000
D2_0166,Bun_Cha_Ca__Tran_Nao,Bistro,Vietnamese,"58_Tran_Nao,_P._Binh_An",2,3.1,202500
D2_0167,Khu_An_Vat_Cong_Vien_Thu_Thiem,Restaurant,Vietnamese,"Cay_Bang,_P._Tran_Nao",2,3.55,79000
D2_0168,Tini_Tea__Duong_So_42,Cafe,Vietnamese,"129_Duong_So_42,_P._Binh_Trung_Dong",2,3.8,30000
D2_0169,Truong_An__Banh_Xeo_Mien_Tay__Duong_So_15,Bistro,Vietnamese,"23_Duong_So_15,_P._Binh_Trung_Tay",2,4.95,22500
D2_0170,Pho_Ong_Tay,Bistro,Vietnamese,"33/17_Quoc_Huong,_P._Thao_Dien",2,4.15,18500
D2_0171,SOPRUS_Coffee,Cafe,Vietnamese,"49_Nguyen_Quy_Duc,_P._An_Phu",2,3.65,60000
D2_0172,Mama_Sens_Restaurant,Restaurant,Vietnamese,"16_Thao_Dien,_P._Thao_Dien",2,4.5,57500
D2_0173,Ha_Thao_Food__Ga_Bo_Xoi_Ngon,Restaurant,Vietnamese,336_Luong_Dinh_Cua,2,3.45,175000
D2_0174,Hokkaido_Baked_Cheese_Tart__Estella_Place,Bakery,Asian,"Estella_Place,_L429B,_88_Song_Hanh,_P._An_Phu",2,3.9,160000
D2_0175,Yang's_Cupbop,Bistro,Korean,"51_Song_Hanh,_P._An_Phu",2,4.6,183000
D2_0176,Surf_'n'_Fries_Thao_Dien__Best_Fries_In_Town,Bistro,American,"Tang_5,_Vincom_Mega_Mall,_159_Xa_Lo_Ha_Noi,_Thao_Dien",2,3.8,45000
